10	13778	13719	13638	13633	13681	13773	13722	13678	13650	13648
10	1361	4258	5929	4654	4247	2459	10404	8864	5322	965
10	888	24	506	1363	430	99	1354	567	917	1358
10	395	10104	1809	8343	518	6238	11142	4738	8483	2983
10	3762	2154	4069	9938	2153	11937	9225	11490	10095	987
10	13994	6715	9666	4886	13518	9908	9359	11515	50	12379
10	3544	1156	5298	6876	6979	7611	4462	10882	1219	10083
10	1494	5105	5764	5031	5029	7028	5470	3901	4588	1495
10	13680	13682	13690	13691	13771	13700	13786	13904	13782	13632
10	5605	226	3313	917	7170	526	3981	422	4489	5398
10	14225	7775	16903	2583	15962	6304	7365	14552	9770	1505
10	5068	12203	1112	8028	10186	1209	1395	4689	9342	1000
10	3032	1763	4382	6460	9494	1869	888	2446	5958	6398
10	1531	10133	14534	14881	7025	12945	1629	14201	10957	4798
10	4685	3981	615	6390	6541	7135	7922	5034	5773	8237
10	1259	3269	5927	3437	4983	2007	5120	7262	2325	2298
10	16520	16509	15850	15970	16777	16671	9166	16732	16007	13314
10	7558	13326	2352	7545	7537	6347	2893	1115	353	7894
10	14411	4179	16045	11562	14607	16948	16947	16537	135	10175
10	8818	521	1803	1668	1617	6256	704	12728	2222	3783
10	226	13514	11205	14235	5396	17	3428	284	13972	2461
10	1892	13616	10481	9473	9962	6100	151	13463	3959	1221
10	16893	16068	8666	1944	16908	12956	8544	6	4388	88
10	780	2358	2094	1432	10049	778	1420	1428	1433	376
10	485	2	10883	6495	13350	15098	11156	4202	400	15783
10	7233	7909	4782	9966	14561	14845	10605	10604	6181	5103
10	3471	7104	10985	7650	10154	561	5655	3320	4913	220
10	7815	11359	12180	12650	6064	4421	12962	1959	8469	14169
10	1716	1141	154	2892	6673	1987	3115	4716	1447	1913
10	1754	9978	7326	8975	7142	402	12701	7940	12155	14348
10	10541	10496	6532	8180	226	1192	7560	6535	4783	9785
10	3045	4796	10342	5208	4809	5039	3611	2865	2594	6023
10	5593	9705	636	477	8406	3211	6352	1595	9475	1200
10	8398	12085	996	14222	13862	13043	12868	4305	4329	8763
10	7542	14484	8918	12795	8916	14109	12363	15651	15035	16343
10	4067	1641	1557	2079	3127	4825	14	485	3210	1636
10	3407	8495	14448	1157	13333	2767	841	13433	6560	10952
10	15407	2462	5012	13539	10043	15152	3420	15476	11897	5155
10	1955	1439	7487	656	991	2592	6428	1178	7138	2162
10	10286	13102	4523	27	5343	4839	5699	9277	6854	997
10	7182	247	4931	1003	13128	3607	1192	3744	743	4959
10	1456	8510	12895	16	12315	4280	7545	5355	15742	217
10	2594	12453	27	261	1421	7166	6437	5451	12330	648
10	6242	10345	14025	3106	28	575	13339	16087	3452	8649
10	15538	14860	15501	14941	14547	14488	14625	14784	16582	15839
10	8918	5840	10807	10800	5778	11062	6562	8241	7542	8410
10	740	1981	852	2440	1515	10384	7394	2687	3803	2470
10	3327	1700	1937	13929	10852	1708	1062	1697	3322	628
10	549	7194	4489	2406	9001	1117	6612	11543	11336	10813
10	474	1927	6986	10686	12652	12184	5979	13039	4037	6231
10	6537	8237	3981	10962	8158	8831	5087	2263	4983	4812
10	11253	5168	14776	9969	3383	12554	6467	3638	8680	13024
10	5586	12684	16029	12526	12826	13363	15324	15527	14607	15223
10	15890	15495	14837	15247	15847	15206	15871	15248	16118	16673
10	1487	9431	11861	865	6900	5205	16607	14743	15017	16067
10	7914	701	1454	147	3013	5976	378	1846	178	9874
10	6650	5438	1296	2457	5470	5481	8396	5484	2575	1321
10	1284	262	8327	426	2820	11644	6084	10857	1093	3266
10	10310	10942	12571	10228	11322	375	9507	10312	10849	373
10	882	15809	14665	1213	12047	8818	8750	8212	10965	14125
10	13487	9520	4780	14168	3133	4989	5001	3683	3569	4728
10	1689	7938	2596	4822	853	4820	1688	3187	5899	8573
10	11288	14946	11126	15320	12134	10896	13304	11622	10976	9468
10	10992	10838	9314	8412	14195	5840	16343	14835	7542	15252
10	1395	3923	6860	14624	2095	13489	4712	10333	1764	2794
10	217	4282	4680	3012	2489	2788	3808	243	3176	5245
10	6499	11881	6617	14522	15739	7763	7545	10605	485	3981
10	2002	15064	4505	13609	4487	13379	15872	16476	6839	14544
10	7106	3570	8715	3406	4195	2640	2932	5414	3873	3403
10	4335	11049	2895	12567	8514	13582	5993	5582	5739	9538
10	1486	5265	1395	1922	5009	1914	3777	3700	426	2729
10	11577	10331	11624	13100	15179	13043	11882	9249	11071	3381
10	12733	9118	14119	15406	3213	5720	5959	14342	1676	328
10	1423	8355	895	6932	2030	6933	2113	8061	10824	5822
10	7545	10505	10604	12420	10605	11371	13326	10470	11109	12213
10	12505	11218	13279	15658	11881	15189	16110	13407	12453	14629
10	11080	2895	2897	6407	2589	3660	1360	15328	13582	4202
10	7804	3475	16045	12843	10307	16311	10570	5962	11059	7061
10	1479	2832	5077	5979	2712	1908	3256	6886	6539	6277
10	14545	8671	13838	8727	13912	1326	10684	9616	12305	11856
10	4700	2720	47	1579	3924	5608	8981	3127	4620	12300
10	7205	4669	9710	2274	4136	6603	2470	13333	7263	7922
10	4109	13846	13247	14834	2464	10848	8464	10524	2465	3714
10	13639	13756	13712	13660	13748	13675	13662	13670	13786	10539
10	5189	5694	6549	10039	11111	6716	2845	12841	10874	14734
10	8327	9011	7369	2355	1767	1192	45	11675	2641	3565
10	2500	1974	12394	1187	8663	3291	7620	9825	8878	1183
10	1712	15323	9842	3485	10890	6414	12629	2415	9387	11642
10	9103	2472	13104	9091	746	12460	5966	12169	5034	11586
10	11873	5884	3032	1759	11560	1114	1090	11876	11874	8243
10	13752	13671	13677	13765	13678	13670	13672	13712	13753	13674
10	16050	15213	13288	12833	14765	13626	12249	13299	3125	7756
10	145	11556	401	5181	5578	1041	9874	4967	202	4123
10	3109	3111	3107	2121	3105	3112	3099	3106	626	625
10	7028	5437	5953	5436	5246	5705	6079	6116	5435	3798
10	16350	16100	16439	16663	15930	15925	14922	16639	15225	16551
10	2205	12892	830	13455	12158	7812	3091	8932	9889	7240
10	3326	6555	6854	5832	7424	14	400	28	216	2078
10	6245	4845	4334	6062	5846	17	4795	9201	3137	6254
10	281	4239	1042	4493	453	545	2798	4381	4496	4495
10	13784	8158	14034	13443	11584	6740	9966	12840	14326	10962
10	861	1181	859	3176	1841	565	434	3325	1149	2691
10	10364	12507	5685	8005	8569	249	6282	1890	9731	10354
10	477	2122	484	1617	4547	2411	14	5	3596	813
10	5087	1152	3236	1259	6347	2311	7906	5001	7851	3981
10	7602	11337	3010	6857	12571	8165	15541	6088	755	1277
10	2093	4931	1203	248	1488	6873	903	247	801	1318
10	13636	13770	13786	13665	10539	13778	13663	13661	13787	12830
10	3866	9874	7834	2107	4008	5772	3828	9941	5975	176
10	12718	10923	8381	10976	6582	12637	5478	13087	10261	12782
10	1713	12942	4984	2627	6448	10935	7293	8509	8415	3946
10	8260	1556	9779	7188	1584	1621	205	14986	4163	13431
10	9167	11256	16176	6654	9561	6987	4076	1455	13065	11798
10	5213	1263	4151	2350	2352	4084	3256	3160	6483	6347
10	5855	3748	3702	3741	442	1117	349	238	120	5927
10	8419	4199	12780	5250	7762	1667	4140	845	12587	1673
10	7691	11048	10221	2252	5449	5109	5280	2273	4160	10072
10	16045	11917	16885	884	3604	10844	1262	15866	7622	5267
10	15633	16131	5608	10280	10990	16130	16064	15909	16144	9994
10	3901	14796	7772	14342	15990	13959	13958	10330	9994	1648
10	10526	7375	14118	15430	6151	4850	14692	15030	5525	15141
10	4954	4932	2245	6199	2820	13511	7110	16808	4748	2389
10	6169	14607	15641	16060	6294	12244	8531	15190	8301	15276
10	5307	3820	4874	8067	9232	1946	4146	5971	6348	1734
10	15486	2516	16216	16349	12042	15662	14121	8404	13248	15421
10	1929	3878	3293	2991	3973	1135	1824	1130	4320	3089
10	2221	1185	2671	4981	7169	1104	7517	5317	1205	6097
10	4184	10530	10550	13840	13161	10581	12154	16699	7075	13410
10	4275	7691	7191	7655	6192	3727	8098	6190	6193	7690
10	15294	2325	348	9535	8181	2477	2984	3016	7850	2746
10	14805	14440	14752	12675	5428	14178	14981	14847	14768	14401
10	637	2290	369	3527	3981	3809	225	1117	3272	3388
10	3201	2020	1400	12923	4985	628	8821	8360	1461	3830
10	666	1005	697	4290	2578	3804	7961	1562	5503	5108
10	6075	11917	10556	10555	6164	16	1346	11524	3417	11527
10	5075	1706	12330	1035	6919	7838	3675	809	10609	4459
10	762	2784	1987	222	13186	12977	3409	321	4952	12862
10	7881	8636	4112	4203	8643	8813	8635	11220	11738	7788
10	8083	1203	1151	1175	5945	1974	477	7043	9443	7478
10	16749	1190	2208	2418	2578	845	11677	15898	7049	16234
10	2059	17	4460	6633	3949	6354	280	1034	16045	9858
10	11870	11886	5840	10836	6948	12351	2530	11673	11867	10658
10	3303	7715	8073	9264	4117	3291	1110	3267	3100	8321
10	11505	12082	13588	13306	14249	7713	6392	943	14130	11002
10	10642	2000	2443	838	12055	1118	10031	16045	8120	11060
10	13012	6513	6874	3870	6649	6170	10008	10811	13727	3601
10	7978	350	7370	13138	8441	1350	10265	3718	7214	121
10	15113	489	22	207	4697	18	15878	12990	2038	39
10	9009	9597	4126	8363	13576	3981	9215	16242	6333	15543
10	5925	1677	8895	2096	3768	8002	3605	9727	3492	3635
10	7478	7030	10905	8170	11562	5563	1973	7178	9596	5366
10	1137	1789	1888	7695	6747	4473	8397	6388	12070	4746
10	4691	16948	16794	27	28	485	16576	16250	6495	5
10	1090	12479	861	7119	2731	1029	7863	6799	8505	5520
10	15945	12816	4189	1673	250	13402	4527	1991	14852	16807
10	9648	1454	1134	5363	1136	6590	701	8695	2727	4247
10	11268	853	13407	6800	9979	2363	2549	15958	11079	3467
10	1668	9495	3880	4525	1551	6033	7955	11193	11010	4412
10	7110	6859	9782	2682	10014	7743	821	2820	5862	11852
10	2591	8445	4767	2482	8407	4542	8516	4721	1993	1477
10	3212	1531	1585	3363	15	3148	1667	2524	12121	8856
10	10283	1459	9466	8448	4701	10069	2282	7669	9842	3514
10	2717	7639	2734	3269	7231	7718	3233	2730	3232	4313
10	9772	1877	58	5087	551	9852	3883	4291	200	209
10	1511	8747	8957	9775	9247	7881	9915	7436	7331	7875
10	5716	15263	250	8683	15197	9286	11358	2581	5479	16318
10	477	4194	9856	6592	782	5999	2227	1589	2418	15197
10	5182	2115	3679	267	1736	5180	4578	5179	9662	876
10	13930	15841	12633	10098	2600	13974	13584	11981	15135	14264
10	11934	12139	10349	9672	7257	6865	6650	6998	7060	6311
10	4198	5439	9133	3780	3983	135	2519	4805	4376	5127
10	5342	16836	6543	3873	12439	13324	6268	3400	9531	12458
10	4505	8547	7951	10753	1192	3823	247	97	8758	482
10	9703	9945	7344	7436	9506	6666	6449	10370	5200	7173
10	1693	15108	227	10229	1868	15967	9451	131	2962	439
10	6038	2360	247	12264	6818	9953	3215	6537	2461	3781
10	10469	7133	4063	5756	10113	11079	3358	11538	1828	6140
10	12066	644	8931	9012	7184	10973	6892	15192	8726	5570
10	4253	10523	3966	7671	4654	4257	4255	1238	4262	9361
10	4640	5163	5747	5746	4656	5039	3395	7459	2598	1983
10	6482	10544	11285	4369	8546	6481	8551	11262	11261	11227
10	2596	7095	6669	2390	1677	724	6338	220	5899	1012
10	8906	1557	12684	6270	11615	1708	9843	6289	6432	47
10	922	9984	11487	8707	959	9030	10045	829	13556	830
10	9970	5977	13055	5919	3617	7836	8586	6572	15029	6591
10	1541	10397	4067	9890	50	7451	619	5691	11040	205
10	13773	14043	14041	13707	13757	13709	13704	13715	13719	13714
10	4217	4179	12316	16760	14035	9255	15073	4113	11602	13128
10	8134	6721	6551	23	6855	47	7248	42	9073	1568
10	5937	5661	195	5657	5329	6047	4606	2630	5664	5379
10	23	917	10683	14	1351	477	380	11567	1941	3939
10	648	14396	5298	690	689	807	1736	10465	2798	4580
10	4013	7027	7463	10180	3025	3517	3138	2793	8316	2789
10	8271	2462	14748	15266	8818	3808	3660	3782	2794	7289
10	2406	7658	6439	8832	8484	7915	2203	1345	9757	2240
10	16037	16122	16074	6721	15717	16231	15354	13155	16172	15722
10	13660	13770	13712	11100	13769	13661	13781	13662	13788	13767
10	15116	4748	902	3451	5088	3435	4687	2462	3089	6044
10	5411	6412	3704	6409	14	5259	6411	5403	5088	6410
10	14266	5379	5661	13824	7767	195	16039	16579	5657	2630
10	4909	4908	14645	7235	9766	3377	7228	3763	6424	1483
10	7120	195	156	4045	263	347	1373	13344	8152	155
10	7332	176	2115	5811	1785	5306	4054	15367	7007	4132
10	10996	10066	14462	12410	15117	14152	12636	12828	2728	15166
10	7779	9815	7025	7696	7891	5517	7563	5223	9297	5686
10	7591	3571	5172	5694	1485	1486	1922	2096	3699	1879
10	3253	1399	559	1929	1837	1930	3866	888	7870	1136
10	2571	11406	8070	11433	11476	11453	2567	8771	6497	2564
10	11571	10923	14921	14996	10119	14797	8381	2575	5555	13568
10	7429	10981	5409	3877	2211	9710	1370	16045	1179	6408
10	9472	10036	13877	9586	13893	11235	13940	10075	12743	390
10	1775	233	2105	5181	5772	508	309	4717	873	3716
10	5607	15259	436	841	6231	13556	7470	3042	9738	1801
10	7457	10851	11195	13730	14209	13218	12402	13821	1365	3373
10	3952	8508	10193	45	3249	3074	7048	2157	8405	10548
10	7860	8448	5488	8449	7190	5151	3358	8447	1489	2691
10	12157	7415	380	9715	4658	10944	12071	15121	13442	4690
10	5301	4156	4520	4546	5302	1200	5296	5300	5295	5299
10	7189	3499	6214	13899	13886	14006	12432	2944	2061	2
10	1783	672	9355	673	5503	5500	2516	5210	4310	8905
10	6421	6975	1542	12674	53	1652	13096	294	4760	8576
10	2932	5052	4198	3591	5344	6033	1192	4267	4376	1673
10	16520	16681	14818	12643	15761	16630	16755	15501	16707	16455
10	13801	12727	14684	14147	12530	13647	14729	16236	13108	11015
10	10416	8037	893	3488	8318	2769	8050	8043	3030	4606
10	5906	6504	9969	13561	10952	2207	2000	9628	2	6188
10	12029	15148	495	10901	5487	13605	11657	11172	13236	8571
10	3164	3065	3059	3060	3162	3056	1110	3032	3066	3064
10	7883	12597	655	8863	3514	3224	430	11495	9493	12641
10	8142	15283	842	6578	1903	12981	2443	5143	838	746
10	3748	13098	12276	10937	8540	14116	10130	9966	12563	11183
10	13538	4931	11708	9072	920	7316	3454	2142	2596	4857
10	921	2303	3839	8910	1854	2008	680	1902	2728	964
10	12469	8417	11205	12205	6467	4854	7090	2489	4281	12470
10	2983	3030	6638	655	910	2076	8080	10665	286	10572
10	6855	781	6392	6274	1896	8013	8869	9034	903	205
10	5935	7358	7506	399	6971	8503	9154	8465	1368	4583
10	551	921	10905	8945	220	760	8986	7009	10899	7847
10	7519	8836	10432	10555	15892	8490	14047	3781	1345	1999
10	4969	436	7624	1753	2231	3101	4672	8353	5104	4864
10	13699	13786	13655	13757	13778	13652	13670	13638	13661	13677
10	3134	2771	526	2064	4709	238	771	8842	239	4354
10	11451	6905	2570	11469	11385	6201	11421	11378	8069	11444
10	7372	11233	6347	8721	615	5697	5034	17	15323	5951
10	2912	5752	4479	4480	4820	3574	9392	988	4821	5328
10	4241	1930	1938	8177	6044	7848	10005	6348	9233	4041
10	6600	7592	6985	12889	13215	9557	9112	12637	8159	12242
10	2621	1744	11719	11842	888	4664	1931	1590	5406	9218
10	1314	2164	1335	1315	6650	1295	1294	9213	2979	9212
10	5529	756	232	409	382	1793	1882	7332	5970	873
10	755	5775	13341	8721	2216	5854	226	433	3414	4496
10	509	5195	2865	3563	176	1776	1083	230	508	5175
10	14755	15719	15833	14896	15815	15551	13986	14786	13257	16425
10	10128	8521	6549	2712	12571	4808	2920	3256	8516	5950
10	2633	1939	4099	888	10912	2637	1951	3520	9985	4258
10	3559	12396	13846	12822	12504	9539	10703	10225	13912	13247
10	6999	3660	7832	5398	4451	10430	1398	1024	549	3313
10	897	10005	6485	478	11942	4744	5654	5307	7698	6011
10	12689	14569	12270	3373	2998	5042	3839	3449	14204	12378
10	6593	8192	6852	11198	5319	3999	3606	6091	9444	10578
10	2712	5104	10987	3756	7786	5068	5511	10870	1451	8338
10	11165	4687	9372	10590	13478	5039	9403	10047	1919	4041
10	9265	6676	9610	4923	9255	14279	5570	14584	3755	14699
10	6393	9987	2445	4912	3671	9369	3660	1398	6518	14287
10	1012	1203	1172	6441	42	1209	2418	10935	3244	1312
10	5267	13356	4747	2326	1090	2263	3847	8505	1230	2411
10	1909	857	1515	2684	2680	830	828	1903	2682	2686
10	2372	1280	1433	1809	10049	2305	7213	376	335	1427
10	12521	561	12447	3981	6407	8953	12829	9203	13761	12213
10	10973	4160	8931	10944	2766	7524	8620	12583	5405	10564
10	14207	14699	14319	6236	10888	12340	264	523	14219	2462
10	4832	6698	7102	15323	1690	5962	13067	8723	272	9588
10	12827	1891	2125	985	9586	1009	4946	6404	12082	1016
10	10883	14391	2354	1780	5089	14496	2895	14202	7672	10908
10	9588	3635	1094	4959	6567	1096	977	1674	10491	992
10	15980	4571	14127	325	8768	6948	16341	15533	10682	16666
10	7684	4851	1457	1293	5092	6519	6789	7904	8879	7334
10	14362	13443	12276	11584	13365	14177	13942	192	12447	14523
10	1673	8272	5344	3154	5504	968	12782	3440	1685	3381
10	13819	1008	3372	2374	1633	1004	1891	6352	14274	1556
10	1077	6460	15675	2377	12648	10063	628	15903	14031	11537
10	8315	10113	3325	1764	3283	8279	7263	6520	7195	2871
10	7299	9131	13117	4204	2291	8516	836	14966	11513	7452
10	4812	8330	10043	7599	8964	9164	10147	10051	9018	4697
10	5644	10278	9562	5123	11179	5997	10586	7828	9270	7346
10	8116	15323	1174	15358	7147	8872	14133	7070	10071	3352
10	5530	307	385	16045	14634	317	230	2531	309	7562
10	5459	9153	1068	7693	5225	9109	8150	6546	8358	9023
10	10100	10853	14966	16088	7570	4179	2686	6890	15223	8588
10	15324	8892	9684	7673	11037	16432	4052	5771	13397	15868
10	11735	5855	11581	9174	1749	9175	11112	10348	9441	755
10	16045	14015	11693	1966	14807	13220	2935	628	12910	6413
10	5391	7886	6452	5077	2240	1927	6440	6910	13159	11219
10	8790	9029	12805	5510	8745	12716	11230	8898	15282	15140
10	2331	1461	3702	9977	3008	68	1049	1377	9094	10265
10	15283	12788	4204	3639	9131	946	1920	8033	1928	3236
10	13786	13773	13712	13697	13702	13714	13700	13751	13708	13757
10	3207	89	3133	5219	2751	1928	2653	5173	3740	1112
10	10695	2230	8350	9540	8045	3490	4689	4180	3187	8690
10	1863	1054	6260	6280	14258	2057	6127	6703	86	5774
10	2527	12359	3444	5467	3806	4304	4309	4329	6055	3208
10	28	1617	2	6805	9813	9705	740	27	2677	9414
10	8600	14607	10588	6572	15113	16168	15815	4406	16320	5977
10	11250	12577	9292	12239	11240	6605	2999	6654	5388	7577
10	3383	3984	10623	12103	628	4924	1936	14522	13993	5451
10	14423	16221	15226	12244	14607	6294	16055	15181	6359	13144
10	2315	10600	3188	7952	4181	8144	2237	10442	10497	29
10	294	7620	8196	3321	10095	14345	7541	7279	7256	2111
10	1952	5547	1951	1767	1946	8773	8940	1918	3966	1956
10	2087	1029	460	1403	1175	296	5088	4755	6350	1090
10	6596	9526	6971	4572	814	5781	775	4459	9126	8016
10	755	2607	2905	7367	4452	2376	1398	773	2377	6854
10	14716	14354	9928	14924	2658	15124	14365	14881	15068	14129
10	7963	2214	5912	12019	37	9317	4330	7915	7625	1213
10	6282	7329	2294	3042	1891	7469	453	1256	9721	7470
10	3523	1435	69	5171	2872	9660	1283	8941	1779	2635
10	5792	7374	4823	956	7356	2537	949	950	5981	6045
10	13824	15254	16885	13907	11092	6333	13372	15245	14790	13201
10	9179	14046	14496	11914	4128	369	9026	14314	12469	12548
10	16084	15289	16706	13069	16656	8878	13518	13760	13495	16599
10	12155	13369	11208	8712	14025	12832	7620	1193	11979	8642
10	6049	16522	16349	15522	16813	16232	16595	16793	16429	16034
10	6531	6427	7174	2488	9654	6443	2237	9828	4069	7895
10	5679	4864	12141	8189	11589	15121	10907	15473	731	9049
10	7940	1922	69	7829	2548	4855	14523	8953	1425	14229
10	1469	3847	1718	1876	369	889	434	880	2900	3830
10	2087	3383	15097	7283	628	1837	5039	15970	15267	16287
10	15877	16146	16659	15461	7325	15834	16973	15976	16398	15082
10	11337	12840	107	10876	6826	14391	2375	42	14588	6740
10	6010	3181	3291	13342	6097	10822	3267	10640	8634	9260
10	2438	5022	13882	2501	1811	6595	12129	2095	822	14196
10	8226	11708	6377	2021	3313	920	9072	3454	4857	4931
10	14654	15815	16959	15017	15707	16319	14144	13991	14193	16974
10	8745	6759	8898	5842	11230	15902	2721	15282	12300	2321
10	1900	1175	2113	11067	12968	1944	6697	9013	220	6405
10	16831	16658	13863	5720	1191	15100	13475	7951	15179	14173
10	515	729	2364	6126	518	743	5117	2365	519	247
10	486	8385	867	489	3083	8389	483	7761	28	484
10	7041	4228	7923	4053	10183	2433	4637	7541	6218	8688
10	3907	5806	4827	5120	4248	1395	238	4606	880	4151
10	13931	6019	13059	10342	5399	5400	2948	972	8273	4831
10	6582	4524	12628	11936	418	7259	8866	12242	12775	7776
10	11461	8201	6909	11439	11417	8069	6950	16688	11429	2072
10	16816	15953	16158	13363	16550	12986	16168	12393	16826	15074
10	13847	14114	13728	13277	11157	14508	9713	3628	14293	2547
10	10267	12604	10974	2212	2793	5412	4080	4766	6484	1158
10	3451	525	2788	3502	528	3436	3435	3134	2077	239
10	7604	14649	13409	12080	12135	7957	10661	7049	16360	7171
10	3486	3275	2885	2887	2886	582	397	5073	3274	581
10	3519	13979	13028	6518	15363	14119	14697	13059	13598	15672
10	10224	9328	15364	10214	16180	8933	12244	11594	8700	16045
10	7582	3904	12575	8789	15648	7114	95	10016	14094	6985
10	4621	7294	12250	6409	1710	8905	8556	7573	7647	1950
10	1975	3968	2359	6066	188	137	8490	5762	143	453
10	11158	8541	14601	1428	8679	14604	6468	350	3896	5213
10	1764	10684	4808	5046	13103	7786	2712	1401	10168	13815
10	7424	14219	437	319	11047	5323	7332	5970	4713	5863
10	7995	5391	2095	4808	8338	5779	298	13267	1451	4975
10	12477	10645	10903	12494	11367	12516	10347	11961	12385	1702
10	15223	13058	493	12043	12583	15585	16280	5102	15309	6513
10	6164	132	12312	11846	13219	1278	755	13285	7129	10983
10	9750	3673	5949	11723	521	7773	933	921	6231	5267
10	12489	16153	6307	3457	6514	10463	13851	6329	12095	12344
10	6727	15921	12859	5518	9576	7398	13541	3358	15604	9575
10	2216	4651	3654	14268	11593	7672	3186	3981	507	2168
10	12606	3250	2947	2944	14965	14268	11995	98	684	5457
10	14103	7543	9297	12170	10170	15980	9544	14424	8389	12561
10	5243	4407	1755	11124	13548	5152	1113	6014	9462	5406
10	13471	13068	16006	14571	4528	14782	5609	14777	5680	7413
10	3550	11917	5038	706	2588	3219	12109	1135	11518	12894
10	14523	14018	11651	12447	9966	7998	10983	9103	13443	10605
10	825	10010	8552	8493	2204	6920	1207	7518	6723	1909
10	4790	9319	9702	1918	3838	3145	9569	1830	3726	1834
10	499	1538	6974	3479	1850	1848	4068	1815	10324	7465
10	16933	16891	16682	15796	16962	9286	16907	16976	16739	16929
10	6396	4590	9630	5090	4943	2445	240	1122	2895	3598
10	10158	7830	7883	5243	3167	4610	3878	7671	3383	10906
10	15645	8496	12369	1095	10460	14206	12274	14192	14205	11603
10	2953	2378	297	6293	3746	4983	960	2893	1434	3852
10	4906	11567	3484	1941	15711	12409	1999	12597	8980	15936
10	1340	4471	2519	5608	6033	5758	7921	5486	3250	2640
10	8757	9354	3768	10109	914	14145	11043	5950	7809	1767
10	8799	5460	8370	6279	5339	7197	8819	7792	2948	7339
10	4020	6639	724	5655	888	9953	13182	3494	2980	4689
10	2789	2634	16018	2390	10830	1915	6086	2803	4572	3176
10	13788	13661	13660	13766	13770	13778	13663	13780	13787	13686
10	3495	16903	16372	8855	1008	16189	13288	16492	16344	14527
10	1100	7387	3097	6025	7363	2294	6170	6993	8005	8021
10	4704	430	2899	267	814	2903	2336	2921	1369	2902
10	14607	1009	7140	16045	6422	2557	4680	1113	7622	1672
10	12244	1563	15260	2657	1724	6359	8288	1353	10356	3083
10	7482	10513	2541	4087	5900	1801	247	136	10065	137
10	3079	917	78	161	1976	3130	4	8429	8878	1813
10	8643	13962	14977	3572	16477	15428	14325	7050	15	3560
10	4157	10003	4805	6572	9970	9607	12778	42	1579	12537
10	8688	7544	9088	7496	9518	14091	13912	3750	3763	3762
10	9240	7955	1123	12081	14064	1669	3974	5536	672	5803
10	1986	1982	1395	10691	2027	1981	1115	2298	1910	830
10	6322	3933	4497	7545	10304	814	393	11013	5034	7135
10	3906	15654	4635	15682	335	553	11833	3185	6964	1225
10	5942	6375	761	8893	9672	12260	8892	11740	14014	14182
10	1208	13538	1184	5711	1891	14470	5771	7042	5720	6945
10	16716	16686	16623	16564	16951	16149	16930	16708	13409	12899
10	180	13081	5310	5323	2108	5304	2109	2104	183	4729
10	4970	10897	12172	12382	11493	12634	13435	10648	5081	15590
10	561	12714	9867	1013	4613	13893	9828	9133	13515	7606
10	2772	1928	863	5091	1903	2713	1910	3132	10476	3133
10	9864	9866	5721	9867	7072	9868	9865	10363	9761	903
10	15788	10176	22	15783	11715	2123	14	15628	12915	11567
10	1192	4056	9863	3046	1341	3762	9289	3048	13929	3143
10	7097	5853	3957	3406	4889	8436	2317	7867	2387	4169
10	600	4441	3981	8861	10605	568	2099	3733	11186	11214
10	6672	7017	14086	7055	4818	879	9002	3152	4080	10203
10	5411	9843	11344	13848	10890	11684	16951	7179	13924	16045
10	12808	4169	3127	1199	11967	14586	16589	12792	4586	10408
10	13567	15364	8301	14822	12863	12434	14046	8531	16043	15641
10	1903	6196	12813	6363	6197	3335	12814	3133	9671	12812
10	11590	14036	6446	15010	684	11138	16810	10662	6964	12348
10	4282	7820	1994	4006	2357	5034	7135	3174	878	5783
10	9910	9491	11829	12464	8768	7169	12614	8542	11073	11871
10	1515	8707	830	1154	3842	658	2683	831	9030	861
10	10697	13024	12208	4681	28	10741	10088	2756	13400	7046
10	17	13218	12707	3810	2141	10470	9785	6294	6168	14150
10	2731	5583	12072	8608	2969	2747	4129	2478	8031	2806
10	14535	13730	12849	11536	11593	14060	10131	9234	16575	14248
10	7941	2389	5336	5732	13535	4940	12231	9541	4468	9638
10	2489	15266	2791	12842	14612	11756	3981	14713	9103	10302
10	14071	12691	12654	14322	11264	14419	11138	12122	13602	14470
10	412	4684	2789	122	2772	3131	2489	5167	199	5190
10	5711	10270	9885	328	13053	11003	987	5735	3636	5682
10	9871	15868	6262	2577	3846	15075	15727	12148	4586	14405
10	187	2824	13255	7638	1554	7775	2578	1103	6994	5696
10	2666	6318	13489	2817	11931	1773	1446	1774	6317	11159
10	901	2221	878	6537	904	12572	944	10746	5357	14845
10	7133	14035	13332	3836	2514	6115	9211	15092	7578	15584
10	16743	296	16383	11795	8683	8230	2365	12227	13410	16682
10	6000	3591	9787	3943	2532	4376	5638	10869	6637	2288
10	5353	10442	7317	10600	11107	801	7172	8378	6387	6708
10	4442	3353	1733	10987	11214	3160	14003	3133	3091	9528
10	12354	12381	13895	12739	10011	10597	12528	11126	11995	10102
10	4320	679	2075	3470	2254	5602	4467	6584	71	6585
10	1137	1763	15319	11973	10277	5975	14718	2159	304	4349
10	8074	4407	6916	1498	3319	2092	5620	5874	8506	5243
10	10257	2466	2472	3185	4435	4128	4421	2262	13550	7466
10	7103	6522	10790	14434	7057	1327	10540	3886	4835	11209
10	5152	10048	921	715	2284	7515	7730	1145	2645	5922
10	4386	1909	9563	9342	1908	921	4119	3641	9754	5353
10	13633	13688	13749	13706	13685	13705	13904	13631	13775	13638
10	6841	6546	14723	14917	9872	15327	9362	2054	9606	13997
10	9181	9175	3965	10099	12326	4746	1754	9190	1912	4367
10	11343	14918	720	1672	7897	3491	14657	456	994	1009
